5.189.171.179:80,100
77.232.100.132:80,100
47.243.22.216:80,100
218.60.8.83:3129,100
27.148.248.203:80,100
191.101.39.81:80,100
218.60.8.99:3129,100
120.232.150.100:80,100
113.214.13.1:1080,100
117.50.113.38:80,100
45.32.175.66:80,100
120.232.150.110:80,100
39.106.223.134:80,100
114.215.198.156:80,100
3.211.65.185:80,100
51.83.193.220:80,100
13.250.120.170:80,100
69.63.170.74:3128,100
13.250.14.205:80,100
47.242.228.13:8080,100
34.203.142.175:80,100
8.129.180.208:80,100
88.99.10.248:1080,100
178.63.126.10:1080,100
185.38.111.1:8080,100
47.95.178.212:3128,100
51.158.172.165:8811,100
189.41.85.155:3128,100
35.199.66.242:8080,100
159.65.125.104:3128,100
35.203.126.35:8080,100
119.206.79.20:80,10
116.117.134.135:80,10
220.181.111.37:80,10
202.83.125.254:80,10
60.255.151.82:80,10
61.135.169.121:80,9
112.80.248.75:80,9
112.80.248.73:80,9
221.182.31.54:8080,9
180.97.34.35:80,9
176.9.75.42:3128,9
88.198.24.108:3128,9
159.203.61.169:8080,9
176.9.75.42:8080,9
88.198.24.108:8080,9
191.96.42.80:8080,9
176.9.119.170:3128,9
27.72.63.61:8080,9
59.36.10.52:3128,9
95.179.249.63:3128,9
