112.111.77.177:9999,10
36.249.119.8:9999,10
175.42.123.104:9999,10
117.64.235.111:1133,10
110.243.14.3:9999,10
123.54.44.197:9999,10
117.66.232.43:9999,10
36.248.129.251:9999,10
117.91.249.116:9999,10
183.166.139.53:9999,10
123.101.237.10:9999,10
175.42.123.78:9999,10
175.42.129.107:9999,10
175.44.108.233:9999,10
175.43.57.7:9999,10
36.250.156.53:9999,10
175.42.122.241:9999,10
49.70.85.149:9999,10
115.221.246.85:9999,10
115.221.247.197:9999,10
175.43.154.145:9999,10
175.42.128.157:9999,10
123.169.117.219:9999,10
175.42.68.26:9999,10
183.166.71.252:9999,10
117.69.13.250:9999,10
182.34.22.42:9999,10
123.169.120.98:9999,10
183.166.110.143:9999,10
183.166.162.126:9999,10
223.242.224.233:9999,10
113.195.234.139:9999,10
183.166.21.60:9999,10
113.194.150.133:9999,10
117.69.150.193:9999,10
117.69.12.174:9999,10
122.138.145.255:9999,10
175.43.57.12:9999,10
112.111.77.140:9999,10
115.221.246.51:9999,10
115.221.240.68:9999,10
58.22.177.160:9999,10
175.42.123.70:9999,10
175.42.123.213:9999,10
183.166.71.12:9999,10
175.42.68.130:9999,10
110.243.28.10:9999,10
175.43.34.7:9999,10
36.249.118.16:9999,10
183.154.214.51:9000,10
175.42.122.111:9999,10
175.42.158.200:9999,10
36.248.129.196:9999,10
183.166.111.57:9999,10
114.239.198.19:9999,10
175.42.68.14:9999,10
27.43.185.8:9999,10
175.43.84.121:9999,10
112.111.217.126:9999,10
110.243.26.239:9999,10
123.169.112.200:9999,10
175.42.68.226:9999,10
36.250.156.123:9999,10
113.195.225.188:9999,10
175.42.68.228:9999,10
113.195.155.221:9999,10
171.11.28.177:9999,10
49.70.89.100:9999,10
27.214.113.1:9000,10
117.69.153.170:9999,10
182.46.122.141:9999,10
120.83.108.149:9999,10
223.242.224.154:9999,10
60.168.206.117:1133,10
175.42.123.144:9999,10
175.42.122.66:9999,10
175.42.122.117:9999,10
117.69.130.94:9999,10
36.249.53.9:9999,10
175.43.152.10:9999,10
112.111.77.203:9999,10
112.111.217.37:9999,10
121.233.226.149:9999,10
183.166.110.73:9999,10
42.177.139.41:9999,10
123.169.124.136:9999,10
115.221.247.38:9999,10
171.35.209.77:9999,10
113.194.142.191:9999,10
36.248.133.34:9999,10
49.86.178.108:9999,10
175.42.158.145:9999,10
183.166.139.196:9999,10
123.169.125.50:9999,10
183.166.70.207:9999,10
175.42.128.51:9999,10
58.22.177.226:9999,10
36.248.129.40:9999,10
120.83.109.176:9999,10
49.86.183.237:9999,10
112.111.77.126:9999,10
115.221.246.29:9999,10
115.221.242.172:9999,10
121.232.199.64:9000,10
175.43.34.4:9999,10
49.70.99.70:9999,10
183.166.133.226:9999,10
171.35.213.55:9999,10
120.83.101.39:9999,10
183.166.162.63:9999,10
175.42.123.201:9999,10
120.83.97.72:9999,10
175.42.68.65:9999,10
115.221.243.41:9999,10
115.221.242.225:9999,10
175.42.123.228:9999,10
49.86.178.113:9999,10
175.44.108.107:9999,10
36.248.129.202:9999,10
171.35.147.28:9999,10
175.42.68.158:9999,10
118.212.106.121:9999,10
183.166.70.251:9999,10
175.42.158.78:9999,10
113.121.40.244:9999,10
175.42.129.67:9999,10
175.42.123.93:9999,9
115.221.241.252:9999,9
122.138.142.0:9999,9
175.42.68.214:9999,9
